Area	Brand	Age	Device	Region	RGB Count	"Data User count
Monthly usage>100 MB"	 Total Data Usage (GB) 	" Total usage of Data Users with
Monthly usage>100 MB "
Not Seelected	AT	OTHERS	Basic	Comilla	18	0	 -   	
Not Seelected	AT	OTHERS	Others	Comilla	21	0	 0 	
Not Seelected	AT	<=24 yrs	2G Device	Dhaka Metro	791	113	 127 	 125 
Not Seelected	AT	<=24 yrs	3G Device	Dhaka Metro	1637	494	 694 	 685 
Not Seelected	AT	<=24 yrs	4G Device	Dhaka Metro	1408	626	" 1,277 "	" 1,270 "
Not Seelected	AT	<=24 yrs	Basic	Dhaka Metro	1683	180	 243 	 238 
Not Seelected	AT	<=24 yrs	Others	Dhaka Metro	358	43	 42 	 40 
Not Seelected	AT	25-29 yrs	2G Device	Dhaka Metro	1929	153	 184 	 180 
Not Seelected	AT	25-29 yrs	3G Device	Dhaka Metro	3823	1051	" 1,793 "	" 1,777 "
Not Seelected	AT	25-29 yrs	4G Device	Dhaka Metro	3254	1398	" 3,154 "	" 3,140 "
Not Seelected	AT	25-29 yrs	Basic	Dhaka Metro	3756	305	 459 	 454 
Not Seelected	AT	25-29 yrs	Others	Dhaka Metro	778	80	 83 	 81 
Not Seelected	AT	30-34 yrs	2G Device	Dhaka Metro	2143	117	 140 	 136 
Not Seelected	AT	30-34 yrs	3G Device	Dhaka Metro	3792	1003	" 1,651 "	" 1,636 "
Not Seelected	AT	30-34 yrs	4G Device	Dhaka Metro	2759	1101	" 2,558 "	" 2,546 "
Not Seelected	AT	30-34 yrs	Basic	Dhaka Metro	4229	284	 492 	 488 
Not Seelected	AT	30-34 yrs	Others	Dhaka Metro	899	76	 118 	 117 
Not Seelected	AT	35-39 yrs	2G Device	Dhaka Metro	1908	126	 148 	 146 
Not Seelected	AT	35-39 yrs	3G Device	Dhaka Metro	3086	786	" 1,278 "	" 1,267 "
Not Seelected	AT	35-39 yrs	4G Device	Dhaka Metro	2052	881	" 2,178 "	" 2,171 "
Not Seelected	AT	35-39 yrs	Basic	Dhaka Metro	3543	187	 221 	 217 
Not Seelected	AT	35-39 yrs	Others	Dhaka Metro	794	60	 87 	 86 
Not Seelected	AT	40-44 yrs	2G Device	Dhaka Metro	1265	64	 95 	 94 
Not Seelected	AT	40-44 yrs	3G Device	Dhaka Metro	1858	450	 707 	 699 
Not Seelected	AT	40-44 yrs	4G Device	Dhaka Metro	1200	476	" 1,367 "	" 1,361 "
Not Seelected	AT	40-44 yrs	Basic	Dhaka Metro	2190	149	 200 	 197 
Not Seelected	AT	40-44 yrs	Others	Dhaka Metro	483	33	 36 	 35 
Not Seelected	AT	45-59 yrs	2G Device	Dhaka Metro	2315	147	 162 	 159 
Not Seelected	AT	45-59 yrs	3G Device	Dhaka Metro	3024	675	" 1,055 "	" 1,041 "
Not Seelected	AT	45-59 yrs	4G Device	Dhaka Metro	2130	816	" 1,834 "	" 1,825 "
Not Seelected	AT	45-59 yrs	Basic	Dhaka Metro	3841	197	 280 	 275 
Not Seelected	AT	45-59 yrs	Others	Dhaka Metro	822	44	 44 	 43 
Not Seelected	AT	60+ yrs	2G Device	Dhaka Metro	484	12	 11 	 10 
Not Seelected	AT	60+ yrs	3G Device	Dhaka Metro	595	98	 181 	 179 
Not Seelected	AT	60+ yrs	4G Device	Dhaka Metro	393	138	 317 	 315 
Not Seelected	AT	60+ yrs	Basic	Dhaka Metro	766	29	 59 	 58 
Not Seelected	AT	60+ yrs	Others	Dhaka Metro	237	4	 2 	 2 
Not Seelected	AT	OTHERS	2G Device	Dhaka Metro	0	0	 -   	
Not Seelected	AT	OTHERS	3G Device	Dhaka Metro	2	0	 0 	
Not Seelected	AT	OTHERS	4G Device	Dhaka Metro	3	1	 0 	 0 
Not Seelected	AT	OTHERS	Basic	Dhaka Metro	4	0	 0 	
Not Seelected	AT	OTHERS	Others	Dhaka Metro	6	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Dhaka North	9624	1703	" 2,653 "	" 2,627 "
Not Seelected	AT	<=24 yrs	3G Device	Dhaka North	18919	8644	" 16,337 "	" 16,259 "
Not Seelected	AT	<=24 yrs	4G Device	Dhaka North	9296	5177	" 12,846 "	" 12,813 "
Not Seelected	AT	<=24 yrs	Basic	Dhaka North	19577	3226	" 5,262 "	" 5,215 "
Not Seelected	AT	<=24 yrs	Others	Dhaka North	2504	782	" 1,035 "	" 1,021 "
Not Seelected	AT	25-29 yrs	2G Device	Dhaka North	23276	2654	" 3,940 "	" 3,891 "
Not Seelected	AT	25-29 yrs	3G Device	Dhaka North	38063	14343	" 27,214 "	" 27,063 "
Not Seelected	AT	25-29 yrs	4G Device	Dhaka North	16454	8389	" 22,111 "	" 22,051 "
Not Seelected	AT	25-29 yrs	Basic	Dhaka North	47830	5194	" 8,420 "	" 8,334 "
Not Seelected	AT	25-29 yrs	Others	Dhaka North	4422	1209	" 1,519 "	" 1,501 "
Not Seelected	AT	30-34 yrs	2G Device	Dhaka North	29132	2380	" 3,456 "	" 3,409 "
Not Seelected	AT	30-34 yrs	3G Device	Dhaka North	41496	14211	" 26,940 "	" 26,781 "
Not Seelected	AT	30-34 yrs	4G Device	Dhaka North	16059	7717	" 20,647 "	" 20,585 "
Not Seelected	AT	30-34 yrs	Basic	Dhaka North	59660	4971	" 7,826 "	" 7,735 "
Not Seelected	AT	30-34 yrs	Others	Dhaka North	5086	1084	" 1,331 "	" 1,312 "
Not Seelected	AT	35-39 yrs	2G Device	Dhaka North	23567	1662	" 2,383 "	" 2,344 "
Not Seelected	AT	35-39 yrs	3G Device	Dhaka North	29833	9850	" 18,072 "	" 17,956 "
Not Seelected	AT	35-39 yrs	4G Device	Dhaka North	11313	5381	" 13,469 "	" 13,425 "
Not Seelected	AT	35-39 yrs	Basic	Dhaka North	46716	3388	" 5,136 "	" 5,071 "
Not Seelected	AT	35-39 yrs	Others	Dhaka North	3637	782	 994 	 981 
Not Seelected	AT	40-44 yrs	2G Device	Dhaka North	14349	1088	" 1,457 "	" 1,433 "
Not Seelected	AT	40-44 yrs	3G Device	Dhaka North	17619	5957	" 10,650 "	" 10,580 "
Not Seelected	AT	40-44 yrs	4G Device	Dhaka North	6910	3280	" 8,346 "	" 8,316 "
Not Seelected	AT	40-44 yrs	Basic	Dhaka North	28335	2217	" 3,306 "	" 3,262 "
Not Seelected	AT	40-44 yrs	Others	Dhaka North	2320	434	 560 	 551 
Not Seelected	AT	45-59 yrs	2G Device	Dhaka North	24069	1920	" 2,585 "	" 2,540 "
Not Seelected	AT	45-59 yrs	3G Device	Dhaka North	28538	9829	" 17,487 "	" 17,367 "
Not Seelected	AT	45-59 yrs	4G Device	Dhaka North	11408	5493	" 13,571 "	" 13,522 "
Not Seelected	AT	45-59 yrs	Basic	Dhaka North	47017	3615	" 5,487 "	" 5,410 "
Not Seelected	AT	45-59 yrs	Others	Dhaka North	3638	720	 820 	 806 
Not Seelected	AT	60+ yrs	2G Device	Dhaka North	5192	396	 469 	 459 
Not Seelected	AT	60+ yrs	3G Device	Dhaka North	6108	2163	" 3,938 "	" 3,913 "
Not Seelected	AT	60+ yrs	4G Device	Dhaka North	2332	1199	" 2,864 "	" 2,855 "
Not Seelected	AT	60+ yrs	Basic	Dhaka North	10431	818	" 1,182 "	" 1,165 "
Not Seelected	AT	60+ yrs	Others	Dhaka North	949	167	 229 	 226 
Not Seelected	AT	OTHERS	2G Device	Dhaka North	16	0	 0 	
Not Seelected	AT	OTHERS	3G Device	Dhaka North	9	1	 0 	 0 
Not Seelected	AT	OTHERS	4G Device	Dhaka North	1	0	 0 	
Not Seelected	AT	OTHERS	Basic	Dhaka North	25	0	 0 	
Not Seelected	AT	OTHERS	Others	Dhaka North	46	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Dhaka South	4587	787	" 1,238 "	" 1,227 "
Not Seelected	AT	<=24 yrs	3G Device	Dhaka South	9223	4368	" 9,029 "	" 8,990 "
Not Seelected	AT	<=24 yrs	4G Device	Dhaka South	5046	2987	" 7,737 "	" 7,718 "
Not Seelected	AT	<=24 yrs	Basic	Dhaka South	9576	1567	" 2,578 "	" 2,557 "
Not Seelected	AT	<=24 yrs	Others	Dhaka South	1239	477	 718 	 713 
Not Seelected	AT	25-29 yrs	2G Device	Dhaka South	12303	1399	" 1,973 "	" 1,950 "
Not Seelected	AT	25-29 yrs	3G Device	Dhaka South	21271	8481	" 16,831 "	" 16,748 "
Not Seelected	AT	25-29 yrs	4G Device	Dhaka South	10598	5665	" 15,778 "	" 15,740 "
Not Seelected	AT	25-29 yrs	Basic	Dhaka South	26194	3025	" 5,222 "	" 5,176 "
Not Seelected	AT	25-29 yrs	Others	Dhaka South	2606	752	" 1,097 "	" 1,088 "
Not Seelected	AT	30-34 yrs	2G Device	Dhaka South	16381	1425	" 2,043 "	" 2,016 "
Not Seelected	AT	30-34 yrs	3G Device	Dhaka South	23741	8595	" 16,940 "	" 16,847 "
Not Seelected	AT	30-34 yrs	4G Device	Dhaka South	10576	5421	" 15,111 "	" 15,078 "
Not Seelected	AT	30-34 yrs	Basic	Dhaka South	33806	2894	" 4,987 "	" 4,936 "
Not Seelected	AT	30-34 yrs	Others	Dhaka South	3136	761	" 1,106 "	" 1,095 "
Not Seelected	AT	35-39 yrs	2G Device	Dhaka South	13545	1032	" 1,474 "	" 1,453 "
Not Seelected	AT	35-39 yrs	3G Device	Dhaka South	18222	6323	" 12,299 "	" 12,224 "
Not Seelected	AT	35-39 yrs	4G Device	Dhaka South	7610	3879	" 10,529 "	" 10,501 "
Not Seelected	AT	35-39 yrs	Basic	Dhaka South	27608	2135	" 3,380 "	" 3,339 "
Not Seelected	AT	35-39 yrs	Others	Dhaka South	2470	548	 764 	 754 
Not Seelected	AT	40-44 yrs	2G Device	Dhaka South	9422	673	" 1,008 "	 991 
Not Seelected	AT	40-44 yrs	3G Device	Dhaka South	11968	4204	" 7,837 "	" 7,788 "
Not Seelected	AT	40-44 yrs	4G Device	Dhaka South	5008	2469	" 6,838 "	" 6,817 "
Not Seelected	AT	40-44 yrs	Basic	Dhaka South	18912	1487	" 2,181 "	" 2,154 "
Not Seelected	AT	40-44 yrs	Others	Dhaka South	1554	373	 514 	 508 
Not Seelected	AT	45-59 yrs	2G Device	Dhaka South	16401	1270	" 1,911 "	" 1,881 "
Not Seelected	AT	45-59 yrs	3G Device	Dhaka South	20114	7381	" 13,317 "	" 13,234 "
Not Seelected	AT	45-59 yrs	4G Device	Dhaka South	8220	4221	" 11,202 "	" 11,171 "
Not Seelected	AT	45-59 yrs	Basic	Dhaka South	31439	2704	" 4,073 "	" 4,025 "
Not Seelected	AT	45-59 yrs	Others	Dhaka South	2699	633	 824 	 815 
Not Seelected	AT	60+ yrs	2G Device	Dhaka South	4274	265	 398 	 392 
Not Seelected	AT	60+ yrs	3G Device	Dhaka South	4587	1634	" 2,975 "	" 2,956 "
Not Seelected	AT	60+ yrs	4G Device	Dhaka South	2013	1106	" 2,849 "	" 2,842 "
Not Seelected	AT	60+ yrs	Basic	Dhaka South	8403	573	 834 	 824 
Not Seelected	AT	60+ yrs	Others	Dhaka South	745	157	 197 	 194 
Not Seelected	AT	OTHERS	2G Device	Dhaka South	8	0	 -   	
Not Seelected	AT	OTHERS	3G Device	Dhaka South	3	0	 0 	
Not Seelected	AT	OTHERS	4G Device	Dhaka South	1	0	 0 	
Not Seelected	AT	OTHERS	Basic	Dhaka South	18	0	 -   	
Not Seelected	AT	OTHERS	Others	Dhaka South	28	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Khulna	6726	1512	" 2,942 "	" 2,928 "
Not Seelected	AT	<=24 yrs	3G Device	Khulna	11610	6534	" 15,626 "	" 15,593 "
Not Seelected	AT	<=24 yrs	4G Device	Khulna	5018	3439	" 9,887 "	" 9,874 "
Not Seelected	AT	<=24 yrs	Basic	Khulna	12348	2638	" 5,408 "	" 5,385 "
Not Seelected	AT	<=24 yrs	Others	Khulna	2130	831	" 1,020 "	" 1,011 "
Not Seelected	AT	25-29 yrs	2G Device	Khulna	11009	1286	" 2,229 "	" 2,210 "
Not Seelected	AT	25-29 yrs	3G Device	Khulna	14565	6412	" 14,075 "	" 14,028 "
Not Seelected	AT	25-29 yrs	4G Device	Khulna	5333	3107	" 8,871 "	" 8,857 "
Not Seelected	AT	25-29 yrs	Basic	Khulna	20192	2458	" 4,562 "	" 4,532 "
Not Seelected	AT	25-29 yrs	Others	Khulna	2541	778	 987 	 978 
Not Seelected	AT	30-34 yrs	2G Device	Khulna	12859	1051	" 1,995 "	" 1,979 "
Not Seelected	AT	30-34 yrs	3G Device	Khulna	14113	5407	" 11,916 "	" 11,873 "
Not Seelected	AT	30-34 yrs	4G Device	Khulna	4745	2601	" 7,381 "	" 7,367 "
Not Seelected	AT	30-34 yrs	Basic	Khulna	24180	2189	" 4,219 "	" 4,187 "
Not Seelected	AT	30-34 yrs	Others	Khulna	3110	707	 960 	 950 
Not Seelected	AT	35-39 yrs	2G Device	Khulna	11349	860	" 1,478 "	" 1,464 "
Not Seelected	AT	35-39 yrs	3G Device	Khulna	11104	4146	" 9,097 "	" 9,058 "
Not Seelected	AT	35-39 yrs	4G Device	Khulna	3555	1969	" 5,336 "	" 5,325 "
Not Seelected	AT	35-39 yrs	Basic	Khulna	21294	1730	" 3,339 "	" 3,313 "
Not Seelected	AT	35-39 yrs	Others	Khulna	2614	547	 659 	 651 
Not Seelected	AT	40-44 yrs	2G Device	Khulna	7699	557	 919 	 907 
Not Seelected	AT	40-44 yrs	3G Device	Khulna	7381	2791	" 5,892 "	" 5,867 "
Not Seelected	AT	40-44 yrs	4G Device	Khulna	2368	1279	" 3,848 "	" 3,840 "
Not Seelected	AT	40-44 yrs	Basic	Khulna	13932	1209	" 2,183 "	" 2,164 "
Not Seelected	AT	40-44 yrs	Others	Khulna	1804	382	 480 	 475 
Not Seelected	AT	45-59 yrs	2G Device	Khulna	15136	1198	" 2,097 "	" 2,078 "
Not Seelected	AT	45-59 yrs	3G Device	Khulna	13751	5255	" 11,629 "	" 11,583 "
Not Seelected	AT	45-59 yrs	4G Device	Khulna	4374	2419	" 6,713 "	" 6,699 "
Not Seelected	AT	45-59 yrs	Basic	Khulna	27380	2271	" 4,169 "	" 4,131 "
Not Seelected	AT	45-59 yrs	Others	Khulna	3239	634	 809 	 800 
Not Seelected	AT	60+ yrs	2G Device	Khulna	3923	314	 573 	 568 
Not Seelected	AT	60+ yrs	3G Device	Khulna	3460	1301	" 2,981 "	" 2,971 "
Not Seelected	AT	60+ yrs	4G Device	Khulna	1081	631	" 1,831 "	" 1,827 "
Not Seelected	AT	60+ yrs	Basic	Khulna	7198	616	" 1,266 "	" 1,257 "
Not Seelected	AT	60+ yrs	Others	Khulna	957	193	 272 	 269 
Not Seelected	AT	OTHERS	2G Device	Khulna	7	0	 -   	
Not Seelected	AT	OTHERS	3G Device	Khulna	4	0	 0 	
Not Seelected	AT	OTHERS	4G Device	Khulna	3	1	 3 	 2 
Not Seelected	AT	OTHERS	Basic	Khulna	8	0	 -   	
Not Seelected	AT	OTHERS	Others	Khulna	30	0	 0 	
Not Seelected	AT	<=24 yrs	2G Device	Kushtia	5629	1263	" 2,604 "	" 2,590 "
Not Seelected	AT	<=24 yrs	3G Device	Kushtia	10989	6163	" 14,844 "	" 14,809 "
Not Seelected	AT	<=24 yrs	4G Device	Kushtia	4414	2977	" 8,850 "	" 8,840 "
Not Seelected	AT	<=24 yrs	Basic	Kushtia	10877	2345	" 5,047 "	" 5,025 "
Not Seelected	AT	<=24 yrs	Others	Kushtia	2394	969	" 1,217 "	" 1,203 "
Not Seelected	AT	25-29 yrs	2G Device	Kushtia	7830	974	" 1,793 "	" 1,779 "
Not Seelected	AT	25-29 yrs	3G Device	Kushtia	12047	5141	" 11,600 "	" 11,564 "
Not Seelected	AT	25-29 yrs	4G Device	Kushtia	4378	2521	" 7,125 "	" 7,113 "
Not Seelected	AT	25-29 yrs	Basic	Kushtia	15944	1920	" 3,689 "	" 3,668 "
Not Seelected	AT	25-29 yrs	Others	Kushtia	2363	701	 829 	 818 
Not Seelected	AT	30-34 yrs	2G Device	Kushtia	9580	862	" 1,550 "	" 1,537 "
Not Seelected	AT	30-34 yrs	3G Device	Kushtia	11823	4376	" 9,640 "	" 9,605 "
Not Seelected	AT	30-34 yrs	4G Device	Kushtia	3868	2148	" 5,939 "	" 5,928 "
Not Seelected	AT	30-34 yrs	Basic	Kushtia	19108	1769	" 3,484 "	" 3,461 "
Not Seelected	AT	30-34 yrs	Others	Kushtia	2782	741	 818 	 808 
Not Seelected	AT	35-39 yrs	2G Device	Kushtia	8918	680	" 1,215 "	" 1,204 "
Not Seelected	AT	35-39 yrs	3G Device	Kushtia	9524	3405	" 7,464 "	" 7,431 "
Not Seelected	AT	35-39 yrs	4G Device	Kushtia	2828	1531	" 4,243 "	" 4,236 "
Not Seelected	AT	35-39 yrs	Basic	Kushtia	17457	1426	" 2,734 "	" 2,712 "
Not Seelected	AT	35-39 yrs	Others	Kushtia	2522	616	 696 	 685 
Not Seelected	AT	40-44 yrs	2G Device	Kushtia	5895	479	 832 	 824 
Not Seelected	AT	40-44 yrs	3G Device	Kushtia	6067	2177	" 4,631 "	" 4,610 "
Not Seelected	AT	40-44 yrs	4G Device	Kushtia	1794	921	" 2,538 "	" 2,533 "
Not Seelected	AT	40-44 yrs	Basic	Kushtia	11321	908	" 1,751 "	" 1,737 "
Not Seelected	AT	40-44 yrs	Others	Kushtia	1570	368	 384 	 378 
Not Seelected	AT	45-59 yrs	2G Device	Kushtia	10375	952	" 1,838 "	" 1,823 "
Not Seelected	AT	45-59 yrs	3G Device	Kushtia	10788	4020	" 9,014 "	" 8,979 "
Not Seelected	AT	45-59 yrs	4G Device	Kushtia	3184	1677	" 4,616 "	" 4,606 "
Not Seelected	AT	45-59 yrs	Basic	Kushtia	19521	1855	" 3,647 "	" 3,618 "
Not Seelected	AT	45-59 yrs	Others	Kushtia	2892	702	 879 	 866 
Not Seelected	AT	60+ yrs	2G Device	Kushtia	2835	216	 343 	 339 
Not Seelected	AT	60+ yrs	3G Device	Kushtia	2792	1115	" 2,513 "	" 2,503 "
Not Seelected	AT	60+ yrs	4G Device	Kushtia	834	484	" 1,311 "	" 1,309 "
Not Seelected	AT	60+ yrs	Basic	Kushtia	5249	496	 972 	 965 
Not Seelected	AT	60+ yrs	Others	Kushtia	859	191	 238 	 235 
Not Seelected	AT	OTHERS	2G Device	Kushtia	4	0	 -   	
Not Seelected	AT	OTHERS	3G Device	Kushtia	5	0	 -   	
Not Seelected	AT	OTHERS	4G Device	Kushtia	3	0	 -   	
Not Seelected	AT	OTHERS	Basic	Kushtia	19	0	 -   	
Not Seelected	AT	OTHERS	Others	Kushtia	25	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Mymensingh	13631	2173	" 3,574 "	" 3,538 "
Not Seelected	AT	<=24 yrs	3G Device	Mymensingh	21279	10080	" 19,299 "	" 19,223 "
Not Seelected	AT	<=24 yrs	4G Device	Mymensingh	8183	4974	" 13,072 "	" 13,046 "
Not Seelected	AT	<=24 yrs	Basic	Mymensingh	27849	4464	" 7,250 "	" 7,190 "
Not Seelected	AT	<=24 yrs	Others	Mymensingh	2930	1013	" 1,222 "	" 1,208 "
Not Seelected	AT	25-29 yrs	2G Device	Mymensingh	28444	2642	" 3,984 "	" 3,931 "
Not Seelected	AT	25-29 yrs	3G Device	Mymensingh	35781	13397	" 25,779 "	" 25,647 "
Not Seelected	AT	25-29 yrs	4G Device	Mymensingh	12241	6640	" 17,836 "	" 17,798 "
Not Seelected	AT	25-29 yrs	Basic	Mymensingh	59702	5342	" 8,422 "	" 8,323 "
Not Seelected	AT	25-29 yrs	Others	Mymensingh	4514	1169	" 1,535 "	" 1,519 "
Not Seelected	AT	30-34 yrs	2G Device	Mymensingh	32705	2353	" 3,612 "	" 3,562 "
Not Seelected	AT	30-34 yrs	3G Device	Mymensingh	35981	12471	" 23,958 "	" 23,825 "
Not Seelected	AT	30-34 yrs	4G Device	Mymensingh	12155	6485	" 17,260 "	" 17,223 "
Not Seelected	AT	30-34 yrs	Basic	Mymensingh	67766	4931	" 8,067 "	" 7,976 "
Not Seelected	AT	30-34 yrs	Others	Mymensingh	5041	1060	" 1,284 "	" 1,267 "
Not Seelected	AT	35-39 yrs	2G Device	Mymensingh	28248	1848	" 2,596 "	" 2,556 "
Not Seelected	AT	35-39 yrs	3G Device	Mymensingh	28245	9876	" 18,790 "	" 18,687 "
Not Seelected	AT	35-39 yrs	4G Device	Mymensingh	9491	5007	" 13,002 "	" 12,971 "
Not Seelected	AT	35-39 yrs	Basic	Mymensingh	57219	3872	" 6,071 "	" 5,993 "
Not Seelected	AT	35-39 yrs	Others	Mymensingh	4284	879	" 1,086 "	" 1,071 "
Not Seelected	AT	40-44 yrs	2G Device	Mymensingh	18649	1366	" 1,932 "	" 1,899 "
Not Seelected	AT	40-44 yrs	3G Device	Mymensingh	18303	6528	" 12,382 "	" 12,311 "
Not Seelected	AT	40-44 yrs	4G Device	Mymensingh	5867	3119	" 8,143 "	" 8,121 "
Not Seelected	AT	40-44 yrs	Basic	Mymensingh	36665	2825	" 4,529 "	" 4,474 "
Not Seelected	AT	40-44 yrs	Others	Mymensingh	2748	552	 650 	 639 
Not Seelected	AT	45-59 yrs	2G Device	Mymensingh	34876	2613	" 3,766 "	" 3,699 "
Not Seelected	AT	45-59 yrs	3G Device	Mymensingh	34359	12386	" 23,214 "	" 23,077 "
Not Seelected	AT	45-59 yrs	4G Device	Mymensingh	10488	5618	" 14,236 "	" 14,201 "
Not Seelected	AT	45-59 yrs	Basic	Mymensingh	69991	5685	" 9,000 "	" 8,890 "
Not Seelected	AT	45-59 yrs	Others	Mymensingh	5629	1119	" 1,321 "	" 1,300 "
Not Seelected	AT	60+ yrs	2G Device	Mymensingh	9538	774	" 1,070 "	" 1,054 "
Not Seelected	AT	60+ yrs	3G Device	Mymensingh	9418	3464	" 6,592 "	" 6,555 "
Not Seelected	AT	60+ yrs	4G Device	Mymensingh	2938	1656	" 4,005 "	" 3,994 "
Not Seelected	AT	60+ yrs	Basic	Mymensingh	19470	1525	" 2,477 "	" 2,447 "
Not Seelected	AT	60+ yrs	Others	Mymensingh	1802	390	 496 	 490 
Not Seelected	AT	OTHERS	2G Device	Mymensingh	6	0	 0 	
Not Seelected	AT	OTHERS	3G Device	Mymensingh	10	2	 5 	 5 
Not Seelected	AT	OTHERS	4G Device	Mymensingh	6	3	 7 	 7 
Not Seelected	AT	OTHERS	Basic	Mymensingh	37	1	 1 	 1 
Not Seelected	AT	OTHERS	Others	Mymensingh	48	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Noakhali	2108	428	 714 	 710 
Not Seelected	AT	<=24 yrs	3G Device	Noakhali	4006	2313	" 5,046 "	" 5,034 "
Not Seelected	AT	<=24 yrs	4G Device	Noakhali	1857	1266	" 4,020 "	" 4,016 "
Not Seelected	AT	<=24 yrs	Basic	Noakhali	4809	813	" 1,485 "	" 1,476 "
Not Seelected	AT	<=24 yrs	Others	Noakhali	572	196	 305 	 303 
Not Seelected	AT	25-29 yrs	2G Device	Noakhali	4640	630	" 1,018 "	" 1,010 "
Not Seelected	AT	25-29 yrs	3G Device	Noakhali	8213	4154	" 8,844 "	" 8,817 "
Not Seelected	AT	25-29 yrs	4G Device	Noakhali	3386	2186	" 6,831 "	" 6,824 "
Not Seelected	AT	25-29 yrs	Basic	Noakhali	11238	1450	" 2,504 "	" 2,485 "
Not Seelected	AT	25-29 yrs	Others	Noakhali	1199	331	 436 	 432 
Not Seelected	AT	30-34 yrs	2G Device	Noakhali	5493	574	 992 	 983 
Not Seelected	AT	30-34 yrs	3G Device	Noakhali	8649	4118	" 8,670 "	" 8,645 "
Not Seelected	AT	30-34 yrs	4G Device	Noakhali	3570	2279	" 6,630 "	" 6,622 "
Not Seelected	AT	30-34 yrs	Basic	Noakhali	13028	1394	" 2,302 "	" 2,285 "
Not Seelected	AT	30-34 yrs	Others	Noakhali	1352	322	 406 	 400 
Not Seelected	AT	35-39 yrs	2G Device	Noakhali	5088	428	 681 	 673 
Not Seelected	AT	35-39 yrs	3G Device	Noakhali	6882	3218	" 6,978 "	" 6,956 "
Not Seelected	AT	35-39 yrs	4G Device	Noakhali	2710	1685	" 4,881 "	" 4,875 "
Not Seelected	AT	35-39 yrs	Basic	Noakhali	11754	1067	" 1,795 "	" 1,781 "
Not Seelected	AT	35-39 yrs	Others	Noakhali	1147	233	 326 	 322 
Not Seelected	AT	40-44 yrs	2G Device	Noakhali	3025	316	 448 	 443 
Not Seelected	AT	40-44 yrs	3G Device	Noakhali	4033	1906	" 4,156 "	" 4,143 "
Not Seelected	AT	40-44 yrs	4G Device	Noakhali	1605	1013	" 2,977 "	" 2,974 "
Not Seelected	AT	40-44 yrs	Basic	Noakhali	6683	678	" 1,098 "	" 1,090 "
Not Seelected	AT	40-44 yrs	Others	Noakhali	748	170	 188 	 185 
Not Seelected	AT	45-59 yrs	2G Device	Noakhali	5453	562	 822 	 812 
Not Seelected	AT	45-59 yrs	3G Device	Noakhali	7109	3384	" 6,800 "	" 6,776 "
Not Seelected	AT	45-59 yrs	4G Device	Noakhali	2628	1690	" 4,746 "	" 4,739 "
Not Seelected	AT	45-59 yrs	Basic	Noakhali	12245	1207	" 2,013 "	" 1,996 "
Not Seelected	AT	45-59 yrs	Others	Noakhali	1404	285	 391 	 386 
Not Seelected	AT	60+ yrs	2G Device	Noakhali	1684	169	 276 	 273 
Not Seelected	AT	60+ yrs	3G Device	Noakhali	2131	1039	" 2,133 "	" 2,127 "
Not Seelected	AT	60+ yrs	4G Device	Noakhali	831	532	" 1,455 "	" 1,453 "
Not Seelected	AT	60+ yrs	Basic	Noakhali	3786	393	 665 	 661 
Not Seelected	AT	60+ yrs	Others	Noakhali	449	83	 113 	 111 
Not Seelected	AT	OTHERS	2G Device	Noakhali	4	0	 -   	
Not Seelected	AT	OTHERS	3G Device	Noakhali	1	0	 -   	
Not Seelected	AT	OTHERS	4G Device	Noakhali	2	0	 -   	
Not Seelected	AT	OTHERS	Basic	Noakhali	11	0	 0 	
Not Seelected	AT	OTHERS	Others	Noakhali	11	0	 -   	
Not Seelected	AT	<=24 yrs	2G Device	Rajshahi	5722	939	" 1,883 "	" 1,870 "
Not Seelected	AT	<=24 yrs	3G Device	Rajshahi	9012	4298	" 9,493 "	" 9,464 "
Not Seelected	AT	<=24 yrs	4G Device	Rajshahi	3609	2246	" 6,295 "	" 6,285 "
Not Seelected	AT	<=24 yrs	Basic	Rajshahi	9274	1505	" 2,812 "	" 2,793 "
Not Seelected	AT	<=24 yrs	Others	Rajshahi	1680	570	 670 	 661 
Not Seelected	AT	25-29 yrs	2G Device	Rajshahi	8416	765	" 1,095 "	" 1,082 "
Not Seelected	AT	25-29 yrs	3G Device	Rajshahi	10255	3628	" 7,578 "	" 7,544 "
Not Seelected	AT	25-29 yrs	4G Device	Rajshahi	3416	1810	" 4,869 "	" 4,858 "
Not Seelected	AT	25-29 yrs	Basic	Rajshahi	14587	1356	" 2,326 "	" 2,306 "
Not Seelected	AT	25-29 yrs	Others	Rajshahi	1964	446	 508 	 502 
Not Seelected	AT	30-34 yrs	2G Device	Rajshahi	10097	614	 883 	 871 
Not Seelected	AT	30-34 yrs	3G Device	Rajshahi	10027	3149	" 6,464 "	" 6,435 "
Not Seelected	AT	30-34 yrs	4G Device	Rajshahi	2812	1397	" 3,762 "	" 3,755 "
Not Seelected	AT	30-34 yrs	Basic	Rajshahi	17289	1047	" 1,756 "	" 1,735 "
Not Seelected	AT	30-34 yrs	Others	Rajshahi	2353	381	 424 	 417 
